SKU,Quantity,Reason,Month
3DTRexUCS-L,1,AMZ-PG-APP-TOO-LARGE,November
uglysweater56-M,1,CR-SWITCHEROO,November
ElfLoungePants-WR0322-52-XL,1,AMZ-PG-APP-TOO-SMALL,November
PABR029-PabstSweater-4XL,1,AMZ-PG-APP-TOO-SMALL,November
S8SM2074TV-ScarfaceSweater-3XL,1,AMZ-PG-APP-TOO-LARGE,November
220781-MeanGirlsSantaCostume-XL,1,CR-UNWANTED_ITEM,November
220881-GriswoldHat-OS,1,DID_NOT_LIKE_FABRIC,November
BLSM2596TV-BigLMarmotSweater-2XL,1,AMZ-PG-APP-TOO-LARGE,November
220898-EllenGirswold-XL,1,CR-ORDERED_WRONG_ITEM,November
103018-CousinEddieOrangeHose,1,AMZ-PG-APP-STYLE,November
220936-LegLampSkirt-L-XL,1,CR-MISSED_ESTIMATED_DELIVERY,November
PABR029-PabstSweater-L,1,AMZ-PG-APP-TOO-SMALL,November
220823-PinkBunny-KIDS-10/12,1,AMZ-PG-APP-TOO-LARGE,November
220823-PinkBunny-KIDS-12-18m,1,AMZ-PG-APP-TOO-SMALL,November
uglysweater56-S,1,CR-UNWANTED_ITEM,November
ChristmasOrnaments-HumpingReindeer-10078,1,CR-MISSING_PARTS,November
CousinEdRobe-Hat-SET,1,AMZ-PG-BAD-DESC,November
220887-EllenGriswoldSweater-M,1,AMZ-PG-APP-TOO-SMALL,November
220837-ShittersFullSlipper-9,1,CR-SWITCHEROO,November
uglywutang-XL,1,CR-SWITCHEROO,November
VAHA00BMN2-WetBanditsPJSet-XL,1,CR-UNWANTED_ITEM,November
CY034-ChristmasStoryUnionSuit-L,1,AMZ-PG-APP-TOO-SMALL,November
WR0268-ShittersFullPants-M,1,AMZ-PG-APP-TOO-SMALL,November
ElfLoungePants-WR0322-52-M,1,AMZ-PG-APP-TOO-LARGE,November
220887-EllenGriswoldSweater-S,1,CR-UNWANTED_ITEM,November
102025-InfOrnament-18-Gold,2,CR-DEFECTIVE,November
